-9.39E-09,-3.14E-05,-9.31E-09,5.18E-05,-9.35E-09,-9.34E-09,-9.44E-09
-9.85E-09,0.00044359,-9.26E-09,-0.00010096,-1.00E-08,-1.00E-08,-1.02E-08
-9.02E-09,0.0023573,-9.06E-09,0.00015307,-9.62E-09,-9.60E-09,-9.75E-09
-9.90E-09,0.0059145,-1.05E-08,-0.00028362,-9.89E-09,-9.82E-09,-1.00E-08
-9.65E-09,0.0096926,-9.66E-09,0.00051516,-9.72E-09,-9.64E-09,-9.85E-09
-9.80E-09,0.013126,7.79E-08,-0.0012928,-9.81E-09,-9.75E-09,-7.82E-09
-9.71E-09,0.01801,1.17E-07,0.013035,-9.74E-09,-9.71E-09,-9.65E-09
-9.76E-09,0.026862,4.72E-08,0.077592,-9.78E-09,-9.75E-09,-3.05E-06
-9.71E-09,0.039605,-2.02E-08,0.11037,-9.77E-09,-9.70E-09,-7.99E-06
-9.71E-09,0.053297,-1.60E-08,0.057009,-9.77E-09,-9.72E-09,-9.28E-06
-9.67E-09,0.064617,-7.01E-10,0.033157,-9.77E-09,-9.74E-09,-1.19E-05
-9.73E-09,0.071997,5.50E-08,0.014842,-9.78E-09,-9.76E-09,-8.97E-07
-9.68E-09,0.075801,1.43E-07,0.014798,-9.77E-09,-9.77E-09,-7.62E-06
-9.78E-09,0.076623,2.58E-06,0.026921,-9.74E-09,-9.78E-09,9.92E-06
-9.45E-09,0.07483,9.22E-06,0.02181,-9.73E-09,-9.81E-09,-1.38E-05
-8.69E-09,0.071094,1.14E-05,0.018867,-9.73E-09,-9.83E-09,3.47E-06
-9.71E-09,0.067043,8.19E-06,0.017107,-9.74E-09,-9.85E-09,0.00023604
-9.69E-09,0.064198,1.73E-05,0.008343,-9.73E-09,-9.85E-09,0.006511
-9.71E-09,0.063069,4.94E-05,0.0016372,-9.71E-09,-9.85E-09,0.017984
-9.65E-09,0.063901,6.13E-05,-0.001299,-9.67E-09,-9.82E-09,0.028554
-9.66E-09,0.067367,3.78E-05,0.0074565,-9.64E-09,-9.78E-09,0.02931
-9.65E-09,0.074001,3.23E-05,0.023238,-9.60E-09,-9.73E-09,0.019069
-9.65E-09,0.082984,3.10E-05,0.040742,-9.54E-09,-9.66E-09,0.0069029
-9.65E-09,0.092611,1.44E-05,0.043124,-9.46E-09,-8.72E-09,0.00011089
-9.63E-09,0.102,3.88E-06,0.047208,-9.35E-09,-1.50E-06,4.01E-05
