-0.65745,-0.75567,-0.75556,-0.7555,0.23245,-0.083143,-0.75567
-0.70722,-0.81134,-0.81138,-0.81135,0.23995,-0.063217,-0.81134
-0.71032,-0.77679,-0.77669,-0.77678,0.204,-0.15208,-0.77679
-0.79378,-0.79892,-0.79919,-0.79892,0.17217,-0.75453,-0.79892
-0.78625,-0.78486,-0.78276,-0.78486,0.13192,-0.79483,-0.78486
-0.7928,-0.79347,-0.78637,-0.79347,0.12475,-0.78903,-0.79347
-0.78887,-0.78854,-0.776,-0.78854,0.12874,-0.79084,-0.78854
-0.79092,-0.79107,-0.77409,-0.79107,0.13307,-0.78985,-0.79107
-0.79006,-0.79,-0.77094,-0.79,0.12664,-0.79063,-0.79
-0.79004,-0.79,-0.77218,-0.79,0.13692,-0.78991,-0.79
-0.79004,-0.79,-0.77409,-0.79,0.13704,-0.79048,-0.79
-0.79003,-0.79001,-0.77515,-0.79001,0.17205,-0.79006,-0.79001
-0.79004,-0.79,-0.76785,-0.79,0.10715,-0.79036,-0.79
-0.79,-0.79,-0.75333,-0.79,0.14384,-0.79,-0.79
-0.79001,-0.79,-0.739,-0.79,-0.1574,-0.79,-0.79
-0.78999,-0.79,-0.73475,-0.79,-0.83118,-0.79,-0.79
-0.79,-0.79,-0.71614,-0.79,-0.76709,-0.79,-0.79
-0.79,-0.79,-0.68419,-0.79,-0.80474,-0.79,-0.79
-0.79,-0.79,-0.6569,-0.79,-0.78101,-0.79,-0.79
-0.79,-0.79,-0.6179,-0.79,-0.79629,-0.79,-0.79
-0.79,-0.79,-0.60753,-0.79,-0.78659,-0.79,-0.79
-0.78999,-0.79,-0.61193,-0.79,-0.79251,-0.79,-0.79
-0.79,-0.79,-0.63849,-0.79,-0.78915,-0.79,-0.79
-0.79,-0.79,-0.6976,-0.79,-0.79083,-0.79,-0.79
-0.79,-0.79,-0.78695,-0.79,-0.79012,-0.79,-0.79
-0.79,-0.79,-0.79025,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79004,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79008,-0.79,-0.79001,-0.79,-0.79
-0.79,-0.79,-0.79004,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79007,-0.79,-0.79,-0.79,-0.79
-0.79001,-0.79001,-0.79006,-0.79001,-0.79001,-0.79,-0.79001
-0.78999,-0.79,-0.79006,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79004,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79
-0.79001,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.78999,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79,-0.79001
-0.79,-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79003,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.79,-0.79009,-0.79,-0.79
-0.79001,-0.79,-0.79,-0.79,-0.78994,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.79,-0.7902,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.78978,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79041,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.78938,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79121,-0.79,-0.79
-0.79,-0.79001,-0.79,-0.79,-0.78542,-0.79,-0.79001
-0.79,-0.79,-0.79,-0.79,-0.75187,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.72589,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.69714,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.69929,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.68786,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.69157,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79003,-0.72743,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.78998,-0.75581,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79004,-0.7763,-0.79,-0.79
-0.78999,-0.79,-0.79,-0.78994,-0.78851,-0.79,-0.79
-0.79001,-0.79,-0.79,-0.79009,-0.78985,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.78986,-0.79052,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79021,-0.78913,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.78961,-0.79172,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79097,-0.77837,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.78115,-0.7794,-0.79,-0.79
-0.79001,-0.79001,-0.79,-0.75198,-0.75906,-0.79,-0.79001
-0.79,-0.79,-0.79,-0.75418,-0.74098,-0.79,-0.79
-0.79,-0.79,-0.79,-0.78899,-0.7854,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.78981,-0.79065,-0.79,-0.79
-0.79,-0.79,-0.79,-0.78954,-0.78976,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79002,-0.79017,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79001,-0.7898,-0.79,-0.79
-0.79,-0.79,-0.79,-0.78999,-0.79028,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.78961,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79,-0.79058,-0.79,-0.79
-0.78999,-0.79,-0.79,-0.79,-0.78913,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79002,-0.79144,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.77682,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.7793,-0.79,-0.79
-0.79,-0.79,-0.79001,-0.79,-0.79181,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79,-0.78903,-0.79,-0.79
-0.78999,-0.79,-0.79001,-0.79,-0.7906,-0.79,-0.79
-0.79001,-0.79,-0.79,-0.79013,-0.78962,-0.79,-0.79
-0.79,-0.79,-0.79,-0.79009,-0.79042,-0.79,-0.79
-0.79,-0.79,-0.78999,-0.79011,-0.78958,-0.79,-0.79001
-0.79,-0.79001,-0.79001,-0.78998,-0.79062,-0.79,-0.78999
-0.79003,-0.79,-0.78999,-0.79001,-0.78909,-0.79,-0.79003
-0.79006,-0.79,-0.79,-0.79001,-0.7914,-0.79,-0.78995
-0.79008,-0.79001,-0.79001,-0.78998,-0.78787,-0.79,-0.79009
-0.79085,-0.79103,-0.79105,-0.79097,-0.79438,-0.79106,-0.79092
-0.78901,-0.78861,-0.78857,-0.78954,-0.78308,-0.78855,-0.78879
-0.79258,-0.79333,-0.7934,-0.78181,-0.80424,-0.79345,-0.79304
-0.78636,-0.78509,-0.78496,-0.54539,-0.70802,-0.78489,-0.78567
-0.79649,-0.79856,-0.79875,-0.45554,-0.65779,-0.79888,-0.7961
-0.78073,-0.77735,-0.77705,-0.47444,-0.71552,-0.77685,-0.7692
